catalog,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,cohorts,cohort_ranks,official_best_gaia_ids,has_official_best_neighbour,fis_supplemental_gaia_ids,has_fis_supplemental_match,any_gaia_hip_gaia_ids,has_any_gaia_hip_match,official_neighbourhood_gaia_ids
hipparcos2,93871,,5,0,286.75929853,7.61772273,40.36,1.42,-323.09,-758.2,9.3493,1.056,HIP1,824.1689075062224,24.777006,0.035183348,,0,high_pm,high_pm:323,4307162018124573312,True,,False,4307162018124573312,True,4307162018124573312
hipparcos2,93873,,5,0,286.77443092,20.88888769,117.45,2.28,-480.71,-346.11,10.8099,1.57,HIP1,592.3463819421876,8.514261,0.019412516,,0,nearest,nearest:125,4519789321942643072,True,,False,4519789321942643072,True,4519789321942643072
hipparcos2,93899,,5,0,286.80626765,20.87782505,114.25,2.3,-482.3,-334.84,10.8236,1.57,HIP1,587.1380720069172,8.752735,0.02013129,,0,nearest,nearest:138,4519789081415296128,True,,False,4519789081415296128,True,4519789081415296128
hipparcos2,94141,,5,0,287.44097407,-21.02352539,6.4,0.43,-1.36,-36.45,2.9664,0.377,HIP1,36.47536291800262,156.25,0.0671875,,0,brightest,brightest:157,4082115215112774272,True,,False,4082115215112774272,True,4082115215112774272
hipparcos2,94376,,5,0,288.13814594,67.66131702,33.48,0.1,95.74,91.92,3.2296,0.99,HIP1,132.72314794337873,29.868578,0.002986858,,0,brightest,brightest:202,2255173119658513408,True,,False,2255173119658513408,True,2255173119658513408
hipparcos2,94557,,5,0,288.66474375,19.31664408,52.4,2.94,-617.45,433.25,11.618,1.5,HIP1,754.2877865907681,19.08397,0.05610687,,0,high_pm,high_pm:401,4516199313406309504,True,,False,4516199313406309504,True,4516199313406309504
hipparcos2,94761,,5,0,289.23164948,5.17214044,170.36,1.0,-578.78,-1331.95,9.1262,1.464,HIP1,1452.266191474552,5.8699226,0.0058699227,,0,nearest;high_pm,nearest:63;high_pm:95,4293318823182081408,True,,False,4293318823182081408,True,4293318823182081408
hipparcos2,94779,,5,0,289.27545802,53.36816073,26.27,0.1,60.07,122.83,3.9512,0.95,HIP1,136.73190483570394,38.066235,0.0038066236,,0,brightest,brightest:456,2139664063041544576,True,,False,2139664063041544576,True,2139664063041544576
hipparcos2,95223,,5,0,290.59106107,33.88324633,33.73,1.25,122.12,728.28,9.9441,1.603,HIP1,738.4477319350368,29.6472,0.037058998,,0,high_pm,high_pm:424,,False,2049291147911633152,True,2049291147911633152,True,
hipparcos2,95347,,5,0,290.97146416,-40.61564649,17.94,0.22,30.49,-119.21,3.9295,-0.105,HIP1,123.04740631155131,55.74136,0.012263099,,0,brightest,brightest:444,6713727061309245952,True,,False,6713727061309245952,True,6713727061309245952
hipparcos2,95447,,5,0,291.24070987,11.94285123,65.89,0.26,721.02,642.49,5.309,0.761,HIP1,965.7449148196432,15.17681,0.0039459704,,0,high_pm,high_pm:231,4315804282633172352,True,,False,4315804282633172352,True,4315804282633172352
hipparcos2,95575,,5,2,291.60655754,49.46357555,39.98,0.73,457.1,713.96,8.1541,0.929,HIP1,847.7495453257407,25.012506,0.01825913,,0,high_pm,high_pm:303,2129771310248902016,True,,False,2129771310248902016,True,2129771310248902016
hipparcos2,95853,,5,0,292.42641387,51.72946748,26.88,0.11,20.59,128.33,3.8136,0.148,HIP1,129.97129298425867,37.20238,0.004092262,,0,brightest,brightest:378,2136270970154631168,True,,False,2136270970154631168,True,2136270970154631168
hipparcos2,96100,,5,0,293.08577729,69.66540164,173.77,0.18,598.07,-1738.4,4.8114,0.786,HIP1,1838.4021009833514,5.754733,0.001035852,,0,high_pm;nearest,high_pm:57;nearest:58,2261614264931057664,True,,False,2261614264931057664,True,2261614264931057664
hipparcos2,96124,,5,0,293.16785023,-28.0179873,36.72,0.95,71.37,-748.96,7.2819,0.675,HIP1,752.3528151738385,27.233114,0.02587146,,0,high_pm,high_pm:403,6764687466752221824,True,,False,6764687466752221824,True,6764687466752221824
hipparcos2,96285,,5,0,293.66472065,4.581758,69.32,1.55,526.69,311.18,9.4275,1.39,HIP1,611.7477817695786,14.425851,0.022360068,,0,nearest,nearest:442,4291123545113039616,True,,False,4291123545113039616,True,4291123545113039616
hipparcos2,97278,,5,0,296.56487586,10.61326857,8.26,0.17,16.99,-2.98,2.8695,1.507,HIP1,17.249362307053556,121.06537,0.020581113,,0,brightest,brightest:136,4302054339959905920,True,,False,4302054339959905920,True,4302054339959905920
hipparcos2,98036,,5,0,298.82819162,6.40793311,73.0,0.2,45.27,-481.91,3.8668,0.855,HIP1,484.0316322307872,13.69863,0.002739726,,0,nearest;brightest,nearest:386;brightest:408,4296708789290712064,True,,False,4296708789290712064,True,4296708789290712064
hipparcos2,98337,,5,0,299.68911523,19.49209268,12.62,0.18,66.21,22.22,3.6215,1.571,HIP1,69.83904710117399,79.2393,0.014263075,,0,brightest,brightest:303,1823067317695766784,True,,False,1823067317695766784,True,1823067317695766784
hipparcos2,98495,,5,0,300.14747184,-72.91018427,31.04,0.17,81.78,-132.16,3.9531,-0.032,HIP1,155.41632475386876,32.216496,0.005476804,,0,brightest,brightest:458,6368016725517046144,True,,False,6368016725517046144,True,6368016725517046144
hipparcos2,98698,,5,0,300.69624426,3.32589457,77.76,0.54,-91.21,118.84,7.5947,1.128,HIP1,149.80724181427277,12.860082,0.0069444445,,0,nearest,nearest:340,4247023886053586304,True,,False,4247023886053586304,True,4247023886053586304
hipparcos2,98767,,5,0,300.9039402,29.89807936,63.06,0.34,683.94,-524.7,5.8775,0.749,HIP1,862.0232094323216,15.857913,0.0053916904,,0,high_pm,high_pm:287,2029433521248546304,True,,False,2029433521248546304,True,2029433521248546304
hipparcos2,98792,,5,0,300.96985375,23.34290442,63.43,0.57,-1002.97,-913.19,7.4182,0.815,HIP1,1356.41615922253,15.76541,0.008986284,,0,high_pm,high_pm:110,1833199729671740800,True,,False,1833199729671740800,True,1833199729671740800
hipparcos2,98959,,5,0,301.3811957,-67.31925715,56.41,0.44,844.5,-673.62,6.2045,0.648,HIP1,1080.2518939580712,17.727354,0.0078000356,,0,high_pm,high_pm:180,6427244702486210816,True,,False,6427244702486210816,True,6427244702486210816
hipparcos2,99150,,5,0,301.93658643,-31.75216012,67.08,5.02,286.55,-750.57,12.483,1.56,HIP1,803.4091282777413,14.907573,0.074836016,,0,high_pm;nearest,high_pm:346;nearest:480,6748796396992580352,True,,False,6748796396992580352,True,6748796396992580352
hipparcos2,99240,,5,0,302.17441726,-66.1793211,163.71,0.17,1211.03,-1130.05,3.6876,0.751,HIP1,1656.3836099768675,6.108362,0.0010384215,,0,high_pm;nearest;brightest,high_pm:68;nearest:75;brightest:326,6427464123776727168,True,,False,6427464123776727168,True,6427464123776727168
hipparcos2,99461,,5,0,302.79836806,-36.09738414,166.25,0.27,456.99,-1574.64,5.4432,0.868,HIP1,1639.6130609689594,6.0150375,0.0016240602,,0,nearest;high_pm,nearest:72;high_pm:73,6697578465310949376,True,,False,6697578465310949376,True,6697578465310949376
hipparcos2,99701,,5,0,303.46980231,-45.1636315,161.34,1.0,779.73,-159.89,8.0444,1.431,HIP1,795.9545747088838,6.198091,0.006198091,,0,nearest;high_pm,nearest:78;high_pm:352,6673000841376349696,True,,False,6673000841376349696,True,6673000841376349696
hipparcos2,99792,,5,0,303.70846632,18.46569365,23.17,1.99,-122.35,-694.86,10.6295,0.0,HIP1,705.549390262652,43.159256,0.085886925,,0,high_pm,high_pm:468,1810314425924774784,True,,False,1810314425924774784,True,1810314425924774784
hipparcos2,99825,,5,0,303.81907483,-27.03253578,112.22,0.3,1241.85,-180.96,5.8779,0.878,HIP1,1254.9653158952242,8.911067,0.0026733202,,0,high_pm;nearest,high_pm:130;nearest:144,6847167606385195648,True,,False,6847167606385195648,True,6847167606385195648
hipparcos2,100064,,5,0,304.5134105,-12.54485879,30.82,0.19,62.63,2.66,3.7388,0.883,HIP1,62.68646185581063,32.446465,0.006164828,,0,brightest,brightest:346,6880093650314169984,True,,False,6880093650314169984,True,6880093650314169984
hipparcos2,100490,,5,0,305.67127801,-58.28460332,51.58,1.92,758.26,-435.55,10.6876,1.455,HIP1,874.4495583508519,19.38736,0.037223727,,0,high_pm,high_pm:276,6467586746181270528,True,,False,6467586746181270528,True,6467586746181270528
hipparcos2,100568,,5,0,305.8979538,-21.3680506,22.78,1.0,540.1,-1056.44,8.7622,0.554,HIP1,1186.4963057675318,43.898155,0.043898154,,0,high_pm,high_pm:153,6859076107589173120,True,,False,6859076107589173120,True,6859076107589173120
hipparcos2,101180,,5,0,307.63092874,65.44886942,125.07,1.08,443.01,283.32,10.5684,1.542,HIP1,525.8593752135641,7.9955225,0.008635164,,0,nearest,nearest:111,2246206567973292160,True,,False,2246206567973292160,True,2246206567973292160
hipparcos2,101421,,5,0,308.30318669,11.30333185,9.87,0.21,11.96,-28.97,3.9978,-0.123,HIP1,31.341705441791134,101.31712,0.021276595,,0,brightest,brightest:480,,False,1755320049747788160,True,1755320049747788160,True,
hipparcos2,101516,,5,0,308.59226776,25.06518875,64.32,2.58,-405.66,-564.22,11.5507,-0.097,HIP1,694.9131197495124,15.547264,0.04011194,,0,high_pm,high_pm:485,1831553382794173824,True,,False,1831553382794173824,True,1831553382794173824
hipparcos2,101772,,5,0,309.39162358,-47.29166243,33.17,0.18,49.24,66.53,3.2707,0.998,HIP1,82.76967137786643,30.147726,0.005426591,,0,brightest,brightest:210,6674382927491854848,True,,False,6674382927491854848,True,6674382927491854848
hipparcos2,101997,,5,0,310.0476522,-23.77498742,69.53,0.4,501.45,461.36,6.5029,0.719,HIP1,681.3994071761437,14.382281,0.0057529127,,0,nearest,nearest:437,6854626246593473792,True,,False,6854626246593473792,True,6854626246593473792
