source_id,original_ext_source_id,angular_distance,score,xm_flag
6882963066420161664,103039,0.009514899,11.506975662406603,8
5786929090848333568,68815,0.029039716,8.12705599156174,8
6268770373590148224,76976,0.0030085377,13.920698337047734,8
5946986063684477056,86057,0.15565816,5.349860130245381,72
6674382927491854848,101772,0.013166443,12.411086932354111,8
5843518239925459456,63613,0.037389304,7.190474211870985,8
6697578465310949376,99461,0.02943291,9.230357311980322,72
6832916148981189760,104777,0.0016761797,17.133636851581777,8
6232511606838403968,73184,0.05191952,9.412388859815417,72
5922444483103229952,85258,0.020649752,1.3459303349804919,8
5859405805013401984,59929,0.013456432,7.387617538840509,8
5583216215017531648,32759,0.00794423,13.900917565028253,8
6307365499463905536,74234,0.024974514,9.41368198752098,72
6048602103663486592,80112,0.5493072,4.800722766382595,16
6002777448330124160,76297,1.2207875,0.00358951895462257,16
6133474952391837824,61874,0.010299888,8.442567684083244,8
6705977119250947712,88714,0.026761761,6.581275920863613,8
6704767209778958976,90568,0.008058383,11.4359047641201,8
5905821894507108864,71860,0.73853976,3.556664303285674,16
6553614253923452800,114046,0.00821604,10.94954379214734,72
6265374394490973184,76333,0.00527998,15.488508858403831,8
5639188675501966464,42828,0.013718872,10.556292188095094,8
6427464123776727168,99240,0.00879753,3.7978416049758135,8
5918660719983560192,86990,0.010138256,4.214507903877872,8
6709267613942522496,90422,0.009045068,11.899103862329996,8
6254033894121581952,76901,0.03931124,5.806759158776833,8
6882393725554653056,104059,0.0036890754,15.99751602407104,8
6803883097774049280,104234,0.010210236,12.503899238566598,8
6110381256839901440,68245,0.018678624,9.3497330650254,8
6002807341299977216,76074,0.0019154848,15.230717576783906,8
6021430250773348736,80018,0.087804064,7.7845403858383415,72
6198060746449027968,73903,0.0022059972,14.17654667111445,8
6903096911032851584,102618,0.045004927,1.0999649594269387,8
6419476755916988032,91792,0.00692807,13.015310030465368,8
6227443304915069056,73714,0.036179047,2.8883669169960244,8
6322070093095493504,74995,0.0005224259,17.603083784889776,8
6520955322608285824,111043,0.0077564586,15.643029976480967,8
6161403234933741312,65936,0.4944485,5.328241361274254,16
5958043164999014400,87073,0.020819502,6.974501331475183,8
6406700636957782144,111310,0.010026663,11.794055041714538,8
6409685433069148288,108569,0.0014156775,18.590090317867595,8
5909069886210174080,86929,0.003522685,14.198818514582552,8
5778842011026728704,80047,0.01602764,7.738144561764965,8
6880093650314169984,100064,0.0078077186,13.445178913086615,8
6080301367488384896,63833,0.0015876968,15.725516129973236,8
5998019895874780928,78384,0.010146954,11.859791079687833,8
5917537534527580160,83081,0.015595744,3.292946416212351,8
5657274198660921472,48659,0.0065587503,13.984024187476427,8
